Country,Year,AverageTemperature,MinTemperature,MaxTemperature
COD,1985,23.8578333333333,23.5168333333333,24.1988333333333
COD,1986,23.9813333333333,23.6201666666667,24.3425
COD,1987,24.58325,24.3335833333333,24.8329166666667
COD,1988,24.3224166666667,23.9975,24.6473333333333
COD,1989,23.9151666666667,23.46875,24.3615833333333
COD,1990,24.207,23.8869166666667,24.5270833333333
COD,1991,24.06325,23.6623333333333,24.4641666666667
COD,1992,24.1325833333333,23.7315,24.5336666666667
COD,1993,24.0861666666667,23.7215,24.4508333333333
COD,1994,24.22525,23.8625833333333,24.5879166666667
COD,1995,24.4699166666667,24.1068333333333,24.833
COD,1996,24.19775,23.7874166666667,24.6080833333333
COD,1997,24.5356666666667,24.18125,24.8900833333333
COD,1998,24.7373333333333,24.3961666666667,25.0785
COD,1999,24.01275,23.5995833333333,24.4259166666667
COD,2000,24.2061666666667,23.77775,24.6345833333333
COD,2001,24.25625,23.8081666666667,24.7043333333333
COD,2002,24.56275,24.16825,24.95725
COD,2003,24.5673333333333,24.1540833333333,24.9805833333333
COD,2004,24.54775,24.0534166666667,25.0420833333333
COD,2005,24.9820833333333,24.488,25.4761666666667
COD,2006,24.5269166666667,24.0595,24.9943333333333
COD,2007,24.3850833333333,24.0031666666667,24.767
COD,2008,24.3413333333333,23.9276666666667,24.755
COD,2009,24.5416666666667,24.1001666666667,24.9831666666667
COD,2010,24.7589166666667,24.3970833333333,25.12075
COD,2011,24.1631666666667,23.776,24.5503333333333
COD,2012,24.2063333333333,23.7041666666667,24.7085
COD,2013,,,
CRI,1900,25.41625,24.364,26.4685
CRI,1901,24.89,23.7003333333333,26.0796666666667
CRI,1902,25.26475,24.328,26.2015
CRI,1903,25.3784166666667,24.6050833333333,26.15175
CRI,1904,24.9278333333333,24.0648333333333,25.7908333333333
CRI,1905,25.20675,24.2255833333333,26.1879166666667
CRI,1906,25.282,24.58375,25.98025
CRI,1907,25.1335,24.3833333333333,25.8836666666667
CRI,1908,25.0764166666667,24.3721666666667,25.7806666666667
CRI,1909,25.1966666666667,24.61575,25.7775833333333
CRI,1910,24.6355,23.8801666666667,25.3908333333333
CRI,1911,25.48875,24.6361666666667,26.3413333333333
CRI,1912,25.7500833333333,24.9266666666667,26.5735
CRI,1913,25.2023333333333,24.6290833333333,25.7755833333333
CRI,1914,25.5571666666667,24.9956666666667,26.1186666666667
CRI,1915,25.8618333333333,25.3405,26.3831666666667
CRI,1916,25.2789166666667,24.6825,25.8753333333333
CRI,1917,24.7831666666667,24.2151666666667,25.3511666666667
CRI,1918,25.20775,24.6289166666667,25.7865833333333
CRI,1919,25.6403333333333,24.9848333333333,26.2958333333333
CRI,1920,25.5851666666667,24.9235833333333,26.24675
CRI,1921,25.614,25.0718333333333,26.1561666666667
CRI,1922,25.6575833333333,25.0375,26.2776666666667
CRI,1923,25.5420833333333,24.9964166666667,26.08775
CRI,1924,25.5455833333333,24.9555,26.1356666666667
CRI,1925,25.4611666666667,24.935,25.9873333333333
CRI,1926,25.8890833333333,25.3225,26.4556666666667
CRI,1927,25.5564166666667,25.0451666666667,26.0676666666667
CRI,1928,25.60875,24.9568333333333,26.2606666666667
CRI,1929,25.6120833333333,25.1141666666667,26.11
CRI,1930,25.9508333333333,25.4228333333333,26.4788333333333
CRI,1931,25.90075,25.3848333333333,26.4166666666667
CRI,1932,25.67925,25.10325,26.25525
CRI,1933,25.5186666666667,25.0520833333333,25.98525
CRI,1934,25.7045,25.156,26.253
CRI,1935,25.39975,24.9145,25.885
CRI,1936,25.6983333333333,25.0793333333333,26.3173333333333
CRI,1937,25.55775,25.0469166666667,26.0685833333333
CRI,1938,25.2273333333333,24.76175,25.6929166666667
CRI,1939,25.606,25.0605,26.1515
CRI,1940,25.98475,25.3884166666667,26.5810833333333
CRI,1941,26.3395,25.5414166666667,27.1375833333333
CRI,1942,25.8166666666667,24.9443333333333,26.689
CRI,1943,25.5395833333333,24.991,26.0881666666667
CRI,1944,25.45525,24.8179166666667,26.0925833333333
CRI,1945,25.6459166666667,24.9299166666667,26.3619166666667
CRI,1946,25.9549166666667,25.10025,26.8095833333333
CRI,1947,26.0023333333333,25.5119166666667,26.49275
CRI,1948,25.9635833333333,25.5480833333333,26.3790833333333
CRI,1949,25.23775,24.5683333333333,25.9071666666667
CRI,1950,25.3685833333333,24.86825,25.8689166666667
CRI,1951,25.94975,25.4960833333333,26.4034166666667
CRI,1952,25.8025833333333,25.3246666666667,26.2805
CRI,1953,25.9205833333333,25.4994166666667,26.34175
CRI,1954,25.6499166666667,25.25725,26.0425833333333
CRI,1955,25.5255833333333,25.08375,25.9674166666667
CRI,1956,25.5111666666667,25.1428333333333,25.8795
CRI,1957,26.2425833333333,25.7575,26.7276666666667
CRI,1958,26.3161666666667,25.8953333333333,26.737
CRI,1959,25.9943333333333,25.5374166666667,26.45125
CRI,1960,25.8964166666667,25.5304166666667,26.2624166666667
CRI,1961,25.8093333333333,25.4201666666667,26.1985
CRI,1962,25.6373333333333,25.2225,26.0521666666667
CRI,1963,25.7835,25.4401666666667,26.1268333333333
CRI,1964,25.6770833333333,25.2431666666667,26.111
CRI,1965,25.8695833333333,25.4109166666667,26.32825
CRI,1966,25.93125,25.5256666666667,26.3368333333333
CRI,1967,25.441,24.98725,25.89475
CRI,1968,25.4720833333333,25.07775,25.8664166666667
CRI,1969,25.951,25.3645833333333,26.5374166666667
CRI,1970,25.554,24.8881666666667,26.2198333333333
CRI,1971,25.4313333333333,24.9550833333333,25.9075833333333
CRI,1972,26.0515833333333,25.6505,26.4526666666667
CRI,1973,25.9513333333333,25.578,26.3246666666667
CRI,1974,25.4936666666667,25.0748333333333,25.9125
CRI,1975,25.4805833333333,25.1776666666667,25.7835
CRI,1976,25.77925,25.4576666666667,26.1008333333333
CRI,1977,26.115,25.74225,26.48775
CRI,1978,25.89925,25.5430833333333,26.2554166666667
CRI,1979,25.8735,25.5465,26.2005
CRI,1980,25.8895,25.572,26.207
CRI,1981,25.7775,25.33975,26.21525
CRI,1982,26.1079166666667,25.7145,26.5013333333333
CRI,1983,26.5093333333333,26.20125,26.8174166666667
CRI,1984,25.6118333333333,25.2696666666667,25.954
CRI,1985,25.7485,25.4543333333333,26.0426666666667
CRI,1986,26.0256666666667,25.6356666666667,26.4156666666667
CRI,1987,26.7546666666667,26.24,27.2693333333333
CRI,1988,25.9525833333333,25.65325,26.2519166666667
CRI,1989,25.77775,25.4295,26.126
CRI,1990,26.29025,25.896,26.6845
CRI,1991,26.2899166666667,26.01875,26.5610833333333
CRI,1992,26.36175,25.924,26.7995
CRI,1993,26.3193333333333,25.9475833333333,26.6910833333333
CRI,1994,26.4258333333333,26.1075833333333,26.7440833333333
CRI,1995,26.2928333333333,25.8853333333333,26.7003333333333
CRI,1996,25.9625,25.54975,26.37525
CRI,1997,26.80625,26.4005,27.212
CRI,1998,26.9740833333333,26.6286666666667,27.3195
CRI,1999,25.8644166666667,25.55,26.1788333333333
CRI,2000,26.0721666666667,25.7345833333333,26.40975
CRI,2001,26.1143333333333,25.7268333333333,26.5018333333333
CRI,2002,26.30675,25.93225,26.68125
CRI,2003,26.5775,26.2618333333333,26.8931666666667
CRI,2004,26.5285,26.2095,26.8475
CRI,2005,26.40425,26.01725,26.79125
CRI,2006,26.5149166666667,26.1771666666667,26.8526666666667
CRI,2007,26.3829166666667,25.9693333333333,26.7965
CRI,2008,26.0560833333333,25.77475,26.3374166666667
CRI,2009,26.5229166666667,26.1919166666667,26.8539166666667
CRI,2010,26.22675,25.8311666666667,26.6223333333333
CRI,2011,26.1134166666667,25.7778333333333,26.449
CRI,2012,26.282,25.6906666666667,26.8733333333333
CRI,2013,26.4575555555556,25.8456666666667,27.0694444444444
HRV,1900,11.8269166666667,11.2999166666667,12.3539166666667
HRV,1901,10.83475,10.4310833333333,11.2384166666667
HRV,1902,10.8753333333333,10.4000833333333,11.3505833333333
HRV,1903,11.3643333333333,10.8960833333333,11.8325833333333
HRV,1904,11.6400833333333,11.1926666666667,12.0875
HRV,1905,10.95875,10.5399166666667,11.3775833333333
HRV,1906,10.9368333333333,10.5549166666667,11.31875
HRV,1907,11.052,10.6791666666667,11.4248333333333
HRV,1908,10.5311666666667,9.99575,11.0665833333333
